"","run","condition","emo","cert","rt","trial","sub","acc","shock","control"
"5226",6,"Controllable Perceptible",2,4,0.7583045,66,77,1,"Mild","Controllable"
"5227",6,"Uncontrollable Perceptible",2,3,0,67,77,0,"Mild","Uncontrollable"
"5228",6,"Controllable Unpleasant",2,3,0,68,77,0,"Unpleasant","Controllable"
"5229",6,"Uncontrollable Perceptible",1,3,0.797851499,69,77,1,"Mild","Uncontrollable"
"5230",6,"Controllable Unpleasant",4,4,0.7978309,70,77,1,"Unpleasant","Controllable"
"5231",6,"Controllable Perceptible",2,4,0,71,77,0,"Mild","Controllable"
"5232",6,"Uncontrollable Unpleasant",2,3,0.8979639,72,77,1,"Unpleasant","Uncontrollable"
"5233",7,"Uncontrollable Unpleasant",3,3,0.8184941,73,77,1,"Unpleasant","Uncontrollable"
"5234",7,"Controllable Unpleasant",2,3,0.9164021,74,77,1,"Unpleasant","Controllable"
"5235",7,"Controllable Perceptible",3,0,0.8574196,75,77,1,"Mild","Controllable"
"5236",7,"Uncontrollable Perceptible",1,3,0,76,77,0,"Mild","Uncontrollable"
"5237",7,"Uncontrollable Perceptible",1,3,0.8576674,77,77,1,"Mild","Uncontrollable"
"5238",7,"Controllable Unpleasant",2,1,0.8176874,78,77,1,"Unpleasant","Controllable"
"5239",7,"Uncontrollable Unpleasant",2,3,0,79,77,0,"Unpleasant","Uncontrollable"
"5240",7,"Controllable Perceptible",2,4,0.7773272,80,77,1,"Mild","Controllable"
"5241",7,"Controllable Perceptible",1,4,0.7973052,81,77,1,"Mild","Controllable"
"5242",7,"Uncontrollable Perceptible",1,4,0,82,77,0,"Mild","Uncontrollable"
"5243",7,"Uncontrollable Unpleasant",2,3,0,83,77,0,"Unpleasant","Uncontrollable"
"5244",7,"Controllable Unpleasant",4,4,0.837913101,84,77,1,"Unpleasant","Controllable"
"5245",1,"Uncontrollable Unpleasant",3,2,0,1,78,0,"Unpleasant","Uncontrollable"
"5246",1,"Uncontrollable Perceptible",1,2,0,2,78,0,"Mild","Uncontrollable"
"5247",1,"Controllable Perceptible",2,3,0.9577903,3,78,1,"Mild","Controllable"
"5248",1,"Controllable Unpleasant",3,3,0.9178182,4,78,1,"Unpleasant","Controllable"
"5249",1,"Uncontrollable Perceptible",2,3,0.9372818,5,78,1,"Mild","Uncontrollable"
"5250",1,"Controllable Perceptible",3,3,0.738032101,6,78,1,"Mild","Controllable"
"5251",1,"Controllable Unpleasant",4,3,0.7379177,7,78,1,"Unpleasant","Controllable"
"5252",1,"Uncontrollable Unpleasant",3,3,0.7577806,8,78,1,"Unpleasant","Uncontrollable"
"5253",1,"Uncontrollable Perceptible",2,2,0,9,78,0,"Mild","Uncontrollable"
"5254",1,"Uncontrollable Unpleasant",3,4,0,10,78,0,"Unpleasant","Uncontrollable"
"5255",1,"Controllable Perceptible",2,3,0.8577816,11,78,1,"Mild","Controllable"
"5256",1,"Controllable Unpleasant",4,3,0,12,78,0,"Unpleasant","Controllable"
"5257",2,"Uncontrollable Unpleasant",4,3,0,13,78,0,"Unpleasant","Uncontrollable"
"5258",2,"Controllable Perceptible",2,3,0,14,78,0,"Mild","Controllable"
"5259",2,"Controllable Unpleasant",4,4,0.8372507,15,78,1,"Unpleasant","Controllable"
"5260",2,"Uncontrollable Perceptible",2,3,0.837596,16,78,1,"Mild","Uncontrollable"
"5261",2,"Uncontrollable Unpleasant",3,4,0.957985899,17,78,1,"Unpleasant","Uncontrollable"
"5262",2,"Uncontrollable Perceptible",3,2,0.897211799,18,78,1,"Mild","Uncontrollable"
"5263",2,"Controllable Unpleasant",4,3,0.8572328,19,78,1,"Unpleasant","Controllable"
"5264",2,"Controllable Perceptible",2,3,0,20,78,0,"Mild","Controllable"
"5265",2,"Uncontrollable Unpleasant",3,4,0,21,78,0,"Unpleasant","Uncontrollable"
"5266",2,"Controllable Unpleasant",3,3,0,22,78,0,"Unpleasant","Controllable"
"5267",2,"Uncontrollable Perceptible",2,4,0.8585381,23,78,1,"Mild","Uncontrollable"
"5268",2,"Controllable Perceptible",3,2,0,24,78,0,"Mild","Controllable"
"5269",3,"Controllable Perceptible",2,4,0.8770157,25,78,1,"Mild","Controllable"
"5270",3,"Uncontrollable Perceptible",1,2,0,26,78,0,"Mild","Uncontrollable"
"5271",3,"Controllable Unpleasant",4,3,0,27,78,0,"Unpleasant","Controllable"
"5272",3,"Uncontrollable Unpleasant",3,3,0,28,78,0,"Unpleasant","Uncontrollable"
"5273",3,"Controllable Perceptible",3,2,0.8975809,29,78,1,"Mild","Controllable"
"5274",3,"Uncontrollable Perceptible",2,3,0,30,78,0,"Mild","Uncontrollable"
"5275",3,"Uncontrollable Unpleasant",3,4,0.8977411,31,78,1,"Unpleasant","Uncontrollable"
"5276",3,"Controllable Unpleasant",4,3,0,32,78,0,"Unpleasant","Controllable"
"5277",3,"Uncontrollable Perceptible",2,3,0,33,78,0,"Mild","Uncontrollable"
"5278",3,"Controllable Unpleasant",4,3,0,34,78,0,"Unpleasant","Controllable"
"5279",3,"Controllable Perceptible",2,3,0,35,78,0,"Mild","Controllable"
"5280",3,"Uncontrollable Unpleasant",2,4,0.7377948,36,78,1,"Unpleasant","Uncontrollable"
"5281",4,"Uncontrollable Perceptible",2,2,0.857325,37,78,1,"Mild","Uncontrollable"
"5282",4,"Uncontrollable Unpleasant",3,3,0.817370201,38,78,1,"Unpleasant","Uncontrollable"
"5283",4,"Controllable Unpleasant",4,4,0.758383401,39,78,1,"Unpleasant","Controllable"
"5284",4,"Controllable Perceptible",2,3,0,40,78,0,"Mild","Controllable"
"5285",4,"Controllable Perceptible",2,3,0,41,78,0,"Mild","Controllable"
"5286",4,"Uncontrollable Unpleasant",3,3,0.8379725,42,78,1,"Unpleasant","Uncontrollable"
"5287",4,"Controllable Unpleasant",4,3,0.8348745,43,78,1,"Unpleasant","Controllable"
"5288",4,"Uncontrollable Perceptible",2,3,0.896934601,44,78,1,"Mild","Uncontrollable"
"5289",4,"Controllable Perceptible",3,3,0,45,78,0,"Mild","Controllable"
"5290",4,"Controllable Unpleasant",4,4,0.8376891,46,78,1,"Unpleasant","Controllable"
"5291",4,"Uncontrollable Unpleasant",4,3,0.7778715,47,78,1,"Unpleasant","Uncontrollable"
"5292",4,"Uncontrollable Perceptible",2,3,0.7975582,48,78,1,"Mild","Uncontrollable"
"5293",5,"Controllable Perceptible",3,3,0.8778788,49,78,1,"Mild","Controllable"
"5294",5,"Controllable Unpleasant",4,4,0.916818701,50,78,1,"Unpleasant","Controllable"
"5295",5,"Uncontrollable Perceptible",2,3,0.8778735,51,78,1,"Mild","Uncontrollable"
"5296",5,"Uncontrollable Unpleasant",4,3,0.8974823,52,78,1,"Unpleasant","Uncontrollable"
"5297",5,"Controllable Unpleasant",4,4,0.8576715,53,78,1,"Unpleasant","Controllable"
"5298",5,"Uncontrollable Unpleasant",3,3,0,54,78,0,"Unpleasant","Uncontrollable"
"5299",5,"Uncontrollable Perceptible",2,3,0,55,78,0,"Mild","Uncontrollable"
"5300",5,"Controllable Perceptible",2,3,0.8780607,56,78,1,"Mild","Controllable"
"5301",5,"Uncontrollable Unpleasant",3,3,0.8175781,57,78,1,"Unpleasant","Uncontrollable"
"5302",5,"Uncontrollable Perceptible",2,3,0,58,78,0,"Mild","Uncontrollable"
"5303",5,"Controllable Perceptible",2,2,0,59,78,0,"Mild","Controllable"
"5304",5,"Controllable Unpleasant",4,3,0,60,78,0,"Unpleasant","Controllable"
"5305",6,"Controllable Unpleasant",3,3,0,61,78,0,"Unpleasant","Controllable"
"5306",6,"Uncontrollable Perceptible",2,3,0,62,78,0,"Mild","Uncontrollable"
"5307",6,"Uncontrollable Unpleasant",3,3,0,63,78,0,"Unpleasant","Uncontrollable"
"5308",6,"Controllable Perceptible",2,3,0,64,78,0,"Mild","Controllable"
"5309",6,"Controllable Unpleasant",4,3,0,65,78,0,"Unpleasant","Controllable"
"5310",6,"Controllable Perceptible",2,4,0.7978823,66,78,1,"Mild","Controllable"
"5311",6,"Uncontrollable Unpleasant",3,4,0.8374305,67,78,1,"Unpleasant","Uncontrollable"
"5312",6,"Uncontrollable Perceptible",3,3,0,68,78,0,"Mild","Uncontrollable"
"5313",6,"Uncontrollable Perceptible",2,3,0,69,78,0,"Mild","Uncontrollable"
"5314",6,"Uncontrollable Unpleasant",3,3,0,70,78,0,"Unpleasant","Uncontrollable"
"5315",6,"Controllable Unpleasant",4,3,0.9376061,71,78,1,"Unpleasant","Controllable"
"5316",6,"Controllable Perceptible",2,3,0,72,78,0,"Mild","Controllable"
"5317",7,"Uncontrollable Perceptible",2,3,0.8782419,73,78,1,"Mild","Uncontrollable"
"5318",7,"Controllable Perceptible",2,3,0,74,78,0,"Mild","Controllable"
"5319",7,"Uncontrollable Unpleasant",3,3,0,75,78,0,"Unpleasant","Uncontrollable"
"5320",7,"Controllable Unpleasant",4,4,0.857401201,76,78,1,"Unpleasant","Controllable"
"5321",7,"Controllable Unpleasant",3,4,0.8977418,77,78,1,"Unpleasant","Controllable"
"5322",7,"Uncontrollable Unpleasant",4,3,0.8575072,78,78,1,"Unpleasant","Uncontrollable"
"5323",7,"Controllable Perceptible",2,3,0,79,78,0,"Mild","Controllable"
"5324",7,"Uncontrollable Perceptible",2,3,0.837464601,80,78,1,"Mild","Uncontrollable"
"5325",7,"Uncontrollable Perceptible",1,4,0.8778958,81,78,1,"Mild","Uncontrollable"
"5326",7,"Controllable Perceptible",1,4,0.9181926,82,78,1,"Mild","Controllable"
"5327",7,"Controllable Unpleasant",4,4,0.83824,83,78,1,"Unpleasant","Controllable"
"5328",7,"Uncontrollable Unpleasant",3,4,0.8581718,84,78,1,"Unpleasant","Uncontrollable"
"5329",1,"Controllable Perceptible",2,2,0,1,79,0,"Mild","Controllable"
"5330",1,"Uncontrollable Perceptible",3,4,0.8570547,2,79,1,"Mild","Uncontrollable"
"5331",1,"Uncontrollable Unpleasant",2,2,0.7778262,3,79,1,"Unpleasant","Uncontrollable"
"5332",1,"Controllable Unpleasant",3,2,0,4,79,0,"Unpleasant","Controllable"
"5333",1,"Uncontrollable Unpleasant",2,4,0,5,79,0,"Unpleasant","Uncontrollable"
"5334",1,"Controllable Perceptible",2,4,0.8568198,6,79,1,"Mild","Controllable"
"5335",1,"Uncontrollable Perceptible",1,3,0.7772188,7,79,1,"Mild","Uncontrollable"
"5336",1,"Controllable Unpleasant",3,4,0,8,79,0,"Unpleasant","Controllable"
"5337",1,"Controllable Perceptible",1,4,0,9,79,0,"Mild","Controllable"
"5338",1,"Uncontrollable Unpleasant",3,4,0,10,79,0,"Unpleasant","Uncontrollable"
"5339",1,"Uncontrollable Perceptible",1,4,0.9172758,11,79,1,"Mild","Uncontrollable"
"5340",1,"Controllable Unpleasant",4,3,0,12,79,0,"Unpleasant","Controllable"
"5341",2,"Controllable Perceptible",2,4,0.7983493,13,79,1,"Mild","Controllable"
"5342",2,"Uncontrollable Perceptible",3,4,0,14,79,0,"Mild","Uncontrollable"
"5343",2,"Uncontrollable Unpleasant",3,4,0.8175972,15,79,1,"Unpleasant","Uncontrollable"
"5344",2,"Controllable Unpleasant",3,3,0.7974675,16,79,1,"Unpleasant","Controllable"
"5345",2,"Uncontrollable Perceptible",2,4,0,17,79,0,"Mild","Uncontrollable"
"5346",2,"Uncontrollable Unpleasant",2,4,0,18,79,0,"Unpleasant","Uncontrollable"
"5347",2,"Controllable Unpleasant",3,4,0.7370121,19,79,1,"Unpleasant","Controllable"
"5348",2,"Controllable Perceptible",2,4,0.8767714,20,79,1,"Mild","Controllable"
"5349",2,"Uncontrollable Perceptible",1,4,0,21,79,0,"Mild","Uncontrollable"
"5350",2,"Controllable Unpleasant",4,4,0.8373579,22,79,1,"Unpleasant","Controllable"
"5351",2,"Uncontrollable Unpleasant",2,4,0.8577009,23,79,1,"Unpleasant","Uncontrollable"
"5352",2,"Controllable Perceptible",3,3,0,24,79,0,"Mild","Controllable"
"5353",3,"Uncontrollable Unpleasant",2,4,0.7378801,25,79,1,"Unpleasant","Uncontrollable"
"5354",3,"Uncontrollable Perceptible",2,4,0.85782,26,79,1,"Mild","Uncontrollable"
"5355",3,"Controllable Unpleasant",3,3,0.9368829,27,79,1,"Unpleasant","Controllable"
"5356",3,"Controllable Perceptible",3,2,0,28,79,0,"Mild","Controllable"
"5357",3,"Uncontrollable Perceptible",2,3,0.8765695,29,79,1,"Mild","Uncontrollable"
"5358",3,"Controllable Unpleasant",3,4,0,30,79,0,"Unpleasant","Controllable"
"5359",3,"Controllable Perceptible",2,3,0.8171405,31,79,1,"Mild","Controllable"
"5360",3,"Uncontrollable Unpleasant",2,4,0.7573848,32,79,1,"Unpleasant","Uncontrollable"
"5361",3,"Controllable Perceptible",2,3,0,33,79,0,"Mild","Controllable"
"5362",3,"Uncontrollable Unpleasant",2,4,0.7573543,34,79,1,"Unpleasant","Uncontrollable"
"5363",3,"Uncontrollable Perceptible",1,3,0.7965672,35,79,1,"Mild","Uncontrollable"
"5364",3,"Controllable Unpleasant",4,3,0.8564926,36,79,1,"Unpleasant","Controllable"
"5365",4,"Uncontrollable Unpleasant",1,4,0,37,79,0,"Unpleasant","Uncontrollable"
"5366",4,"Uncontrollable Perceptible",1,4,0,38,79,0,"Mild","Uncontrollable"
"5367",4,"Controllable Unpleasant",3,4,0.9376683,39,79,1,"Unpleasant","Controllable"
"5368",4,"Controllable Perceptible",1,3,0,40,79,0,"Mild","Controllable"
"5369",4,"Controllable Perceptible",1,3,0.8373466,41,79,1,"Mild","Controllable"
"5370",4,"Controllable Unpleasant",3,3,0,42,79,0,"Unpleasant","Controllable"
"5371",4,"Uncontrollable Unpleasant",2,3,0.8574778,43,79,1,"Unpleasant","Uncontrollable"
"5372",4,"Uncontrollable Perceptible",3,4,0.7563783,44,79,1,"Mild","Uncontrollable"
"5373",4,"Uncontrollable Perceptible",2,4,0.9569182,45,79,1,"Mild","Uncontrollable"
"5374",4,"Controllable Perceptible",3,4,0.8179064,46,79,1,"Mild","Controllable"
"5375",4,"Uncontrollable Unpleasant",3,0,0.6182463,47,79,1,"Unpleasant","Uncontrollable"
"5376",4,"Controllable Unpleasant",3,4,0.8374687,48,79,1,"Unpleasant","Controllable"
"5377",5,"Uncontrollable Perceptible",1,4,0,49,79,0,"Mild","Uncontrollable"
"5378",5,"Controllable Unpleasant",3,4,0.8586082,50,79,1,"Unpleasant","Controllable"
"5379",5,"Controllable Perceptible",2,3,0,51,79,0,"Mild","Controllable"
"5380",5,"Uncontrollable Unpleasant",3,3,0,52,79,0,"Unpleasant","Uncontrollable"
"5381",5,"Controllable Unpleasant",3,3,0,53,79,0,"Unpleasant","Controllable"
"5382",5,"Controllable Perceptible",1,3,0,54,79,0,"Mild","Controllable"
"5383",5,"Uncontrollable Perceptible",1,4,0,55,79,0,"Mild","Uncontrollable"
"5384",5,"Uncontrollable Unpleasant",3,3,0,56,79,0,"Unpleasant","Uncontrollable"
"5385",5,"Controllable Unpleasant",3,4,0,57,79,0,"Unpleasant","Controllable"
"5386",5,"Controllable Perceptible",2,4,0.7376753,58,79,1,"Mild","Controllable"
"5387",5,"Uncontrollable Perceptible",1,4,0,59,79,0,"Mild","Uncontrollable"
"5388",5,"Uncontrollable Unpleasant",3,4,0.7373827,60,79,1,"Unpleasant","Uncontrollable"
"5389",6,"Uncontrollable Unpleasant",3,4,0.6771675,61,79,1,"Unpleasant","Uncontrollable"
"5390",6,"Controllable Unpleasant",4,4,0.7174722,62,79,1,"Unpleasant","Controllable"
"5391",6,"Controllable Perceptible",3,4,0.9183023,63,79,1,"Mild","Controllable"
"5392",6,"Uncontrollable Perceptible",2,3,0.9172253,64,79,1,"Mild","Uncontrollable"
"5393",6,"Uncontrollable Perceptible",2,3,0.7176606,65,79,1,"Mild","Uncontrollable"
"5394",6,"Uncontrollable Unpleasant",3,4,0.7770642,66,79,1,"Unpleasant","Uncontrollable"
"5395",6,"Controllable Perceptible",3,4,0.8772682,67,79,1,"Mild","Controllable"
"5396",6,"Controllable Unpleasant",3,4,0.6969301,68,79,1,"Unpleasant","Controllable"
"5397",6,"Controllable Unpleasant",4,4,0.8172944,69,79,1,"Unpleasant","Controllable"
"5398",6,"Uncontrollable Perceptible",2,4,0.7972701,70,79,1,"Mild","Uncontrollable"
"5399",6,"Controllable Perceptible",3,3,0,71,79,0,"Mild","Controllable"
"5400",6,"Uncontrollable Unpleasant",2,3,0.8771983,72,79,1,"Unpleasant","Uncontrollable"
"5401",7,"Uncontrollable Perceptible",1,4,0.7777658,73,79,1,"Mild","Uncontrollable"
"5402",7,"Controllable Perceptible",3,4,0,74,79,0,"Mild","Controllable"
"5403",7,"Uncontrollable Unpleasant",2,4,0.9372057,75,79,1,"Unpleasant","Uncontrollable"
"5404",7,"Controllable Unpleasant",3,4,0,76,79,0,"Unpleasant","Controllable"
"5405",7,"Uncontrollable Perceptible",1,3,0,77,79,0,"Mild","Uncontrollable"
"5406",7,"Uncontrollable Unpleasant",3,4,0.7172167,78,79,1,"Unpleasant","Uncontrollable"
"5407",7,"Controllable Perceptible",3,4,0.7980892,79,79,1,"Mild","Controllable"
"5408",7,"Controllable Unpleasant",4,4,0.7973869,80,79,1,"Unpleasant","Controllable"
"5409",7,"Controllable Unpleasant",3,4,0,81,79,0,"Unpleasant","Controllable"
"5410",7,"Uncontrollable Unpleasant",3,4,0.6971227,82,79,1,"Unpleasant","Uncontrollable"
"5411",7,"Uncontrollable Perceptible",2,4,0.7974385,83,79,1,"Mild","Uncontrollable"
"5412",7,"Controllable Perceptible",3,4,0.7969424,84,79,1,"Mild","Controllable"
"5413",1,"Controllable Perceptible",3,3,0,1,80,0,"Mild","Controllable"
"5414",1,"Controllable Unpleasant",4,3,0.8781707,2,80,1,"Unpleasant","Controllable"
"5415",1,"Uncontrollable Perceptible",2,3,0.9375102,3,80,1,"Mild","Uncontrollable"
"5416",1,"Uncontrollable Unpleasant",4,2,0,4,80,0,"Unpleasant","Uncontrollable"
"5417",1,"Controllable Unpleasant",4,2,0.877738,5,80,1,"Unpleasant","Controllable"
"5418",1,"Uncontrollable Perceptible",1,1,0.9373267,6,80,1,"Mild","Uncontrollable"
"5419",1,"Controllable Perceptible",2,4,0.8977037,7,80,1,"Mild","Controllable"
"5420",1,"Uncontrollable Unpleasant",4,4,0.7771618,8,80,1,"Unpleasant","Uncontrollable"
"5421",1,"Uncontrollable Unpleasant",4,4,0,9,80,0,"Unpleasant","Uncontrollable"
"5422",1,"Uncontrollable Perceptible",3,1,0,10,80,0,"Mild","Uncontrollable"
"5423",1,"Controllable Perceptible",2,3,0,11,80,0,"Mild","Controllable"
"5424",1,"Controllable Unpleasant",4,3,0,12,80,0,"Unpleasant","Controllable"
"5425",2,"Controllable Perceptible",2,4,0,13,80,0,"Mild","Controllable"
"5426",2,"Uncontrollable Perceptible",3,2,0.95676,14,80,1,"Mild","Uncontrollable"
"5427",2,"Controllable Unpleasant",3,3,0,15,80,0,"Unpleasant","Controllable"
"5428",2,"Uncontrollable Unpleasant",4,4,0,16,80,0,"Unpleasant","Uncontrollable"
"5429",2,"Controllable Unpleasant",4,4,0,17,80,0,"Unpleasant","Controllable"
"5430",2,"Controllable Perceptible",1,2,0.9173047,18,80,1,"Mild","Controllable"
"5431",2,"Uncontrollable Perceptible",2,3,0.8372666,19,80,1,"Mild","Uncontrollable"
"5432",2,"Uncontrollable Unpleasant",3,3,0.9578004,20,80,1,"Unpleasant","Uncontrollable"
"5433",2,"Controllable Unpleasant",4,4,0.9177751,21,80,1,"Unpleasant","Controllable"
"5434",2,"Uncontrollable Unpleasant",2,1,0.6974767,22,80,1,"Unpleasant","Uncontrollable"
"5435",2,"Controllable Perceptible",2,2,0.8373238,23,80,1,"Mild","Controllable"
"5436",2,"Uncontrollable Perceptible",2,3,0.7778145,24,80,1,"Mild","Uncontrollable"
"5437",3,"Controllable Unpleasant",4,3,0,25,80,0,"Unpleasant","Controllable"
"5438",3,"Uncontrollable Perceptible",2,2,0.7576541,26,80,1,"Mild","Uncontrollable"
"5439",3,"Controllable Perceptible",2,4,0.9381274,27,80,1,"Mild","Controllable"
"5440",3,"Uncontrollable Unpleasant",3,3,0,28,80,0,"Unpleasant","Uncontrollable"
"5441",3,"Uncontrollable Perceptible",2,3,0.8575949,29,80,1,"Mild","Uncontrollable"
"5442",3,"Uncontrollable Unpleasant",3,4,0,30,80,0,"Unpleasant","Uncontrollable"
"5443",3,"Controllable Perceptible",1,3,0,31,80,0,"Mild","Controllable"
"5444",3,"Controllable Unpleasant",4,3,0.737186,32,80,1,"Unpleasant","Controllable"
"5445",3,"Uncontrollable Perceptible",2,3,0.9178418,33,80,1,"Mild","Uncontrollable"
"5446",3,"Controllable Unpleasant",3,2,0.8572855,34,80,1,"Unpleasant","Controllable"
"5447",3,"Uncontrollable Unpleasant",3,2,0,35,80,0,"Unpleasant","Uncontrollable"
"5448",3,"Controllable Perceptible",1,2,0.817672,36,80,1,"Mild","Controllable"
"5449",4,"Controllable Unpleasant",4,3,0,37,80,0,"Unpleasant","Controllable"
"5450",4,"Uncontrollable Unpleasant",3,3,0,38,80,0,"Unpleasant","Uncontrollable"
"5451",4,"Uncontrollable Perceptible",3,3,0.8981186,39,80,1,"Mild","Uncontrollable"
"5452",4,"Controllable Perceptible",3,3,0,40,80,0,"Mild","Controllable"
"5453",4,"Controllable Unpleasant",3,4,0.8971331,41,80,1,"Unpleasant","Controllable"
"5454",4,"Uncontrollable Unpleasant",3,4,0.8573292,42,80,1,"Unpleasant","Uncontrollable"
"5455",4,"Controllable Perceptible",2,3,0.8373551,43,80,1,"Mild","Controllable"
"5456",4,"Uncontrollable Perceptible",2,3,0,44,80,0,"Mild","Uncontrollable"
"5457",4,"Uncontrollable Unpleasant",3,4,0.7573105,45,80,1,"Unpleasant","Uncontrollable"
"5458",4,"Controllable Unpleasant",3,4,0.7773263,46,80,1,"Unpleasant","Controllable"
"5459",4,"Uncontrollable Perceptible",2,3,0,47,80,0,"Mild","Uncontrollable"
"5460",4,"Controllable Perceptible",2,3,0,48,80,0,"Mild","Controllable"
"5461",5,"Uncontrollable Unpleasant",4,3,0.7970525,49,80,1,"Unpleasant","Uncontrollable"
"5462",5,"Controllable Perceptible",4,1,0,50,80,0,"Mild","Controllable"
"5463",5,"Uncontrollable Perceptible",0,0,0.7779143,51,80,1,"Mild","Uncontrollable"
"5464",5,"Controllable Unpleasant",3,4,0,52,80,0,"Unpleasant","Controllable"
"5465",5,"Controllable Perceptible",2,4,0,53,80,0,"Mild","Controllable"
"5466",5,"Uncontrollable Unpleasant",4,3,0.8171677,54,80,1,"Unpleasant","Uncontrollable"
"5467",5,"Controllable Unpleasant",4,2,0.8776078,55,80,1,"Unpleasant","Controllable"
"5468",5,"Uncontrollable Perceptible",2,4,0.9375768,56,80,1,"Mild","Uncontrollable"
"5469",5,"Uncontrollable Perceptible",1,3,0.937361,57,80,1,"Mild","Uncontrollable"
"5470",5,"Uncontrollable Unpleasant",3,4,0,58,80,0,"Unpleasant","Uncontrollable"
"5471",5,"Controllable Unpleasant",3,4,0.7775691,59,80,1,"Unpleasant","Controllable"
"5472",5,"Controllable Perceptible",1,3,0.8373219,60,80,1,"Mild","Controllable"
"5473",6,"Uncontrollable Perceptible",3,2,0,61,80,0,"Mild","Uncontrollable"
"5474",6,"Controllable Unpleasant",2,3,0.7974747,62,80,1,"Unpleasant","Controllable"
"5475",6,"Controllable Perceptible",1,4,0.8170263,63,80,1,"Mild","Controllable"
"5476",6,"Uncontrollable Unpleasant",3,4,0.8176723,64,80,1,"Unpleasant","Uncontrollable"
"5477",6,"Controllable Unpleasant",4,2,0,65,80,0,"Unpleasant","Controllable"
"5478",6,"Uncontrollable Perceptible",1,4,0.7976368,66,80,1,"Mild","Uncontrollable"
"5479",6,"Uncontrollable Unpleasant",2,2,0,67,80,0,"Unpleasant","Uncontrollable"
"5480",6,"Controllable Perceptible",2,3,0,68,80,0,"Mild","Controllable"
"5481",6,"Controllable Perceptible",1,3,0.7179155,69,80,1,"Mild","Controllable"
"5482",6,"Uncontrollable Unpleasant",4,3,0.8578511,70,80,1,"Unpleasant","Uncontrollable"
"5483",6,"Controllable Unpleasant",3,4,0.7375666,71,80,1,"Unpleasant","Controllable"
"5484",6,"Uncontrollable Perceptible",1,3,0.8982183,72,80,1,"Mild","Uncontrollable"
"5485",7,"Controllable Unpleasant",3,3,0.757638,73,80,1,"Unpleasant","Controllable"
